,ticker,expiration,dte,put_iv,call_iv,skew,skew_direction
XLY_2025-05-23,XLY,2025-05-23,16,0.40751731811523434,0.40206489868164064,0.005452419433593703,Downside
XLY_2025-05-30,XLY,2025-05-30,23,0.38440557006835935,0.3124254956054688,0.07198007446289056,Downside
XLY_2025-06-06,XLY,2025-06-06,30,0.34896484375,0.2594271649169922,0.08953767883300778,Downside
XLY_2025-06-20,XLY,2025-06-20,44,0.33755138366699217,0.3122423919677734,0.02530899169921874,Downside
XLY_2025-09-19,XLY,2025-09-19,135,0.29614961669921874,0.28397322479248044,0.012176391906738304,Downside
XLY_2025-12-19,XLY,2025-12-19,226,0.27995511718749994,0.2885304708862304,-0.00857535369873047,Upside
XLY_2026-01-16,XLY,2026-01-16,254,0.2896392651367186,0.2880320220947265,0.0016072430419921124,Downside
XLY_2026-12-18,XLY,2026-12-18,590,0.2558057818603516,0.29980660324096675,-0.044000821380615174,Upside
XLY_2027-01-15,XLY,2027-01-15,618,0.25148250152587887,0.29939970626831053,-0.04791720474243166,Upside
XLRE_2025-05-16,XLRE,2025-05-16,9,0.51367673828125,0.5040739697265625,0.009602768554687557,Downside
XLRE_2025-06-20,XLRE,2025-06-20,44,0.40951111328125006,0.344082080078125,0.06542903320312504,Downside
XLRE_2025-08-15,XLRE,2025-08-15,100,0.6808300146484375,0.26026130371093753,0.4205687109375,Downside
XLRE_2025-11-21,XLRE,2025-11-21,198,0.4839325695800782,0.34705242797851565,0.13688014160156253,Downside
XLRE_2026-01-16,XLRE,2026-01-16,254,0.42558354370117185,0.3645896874999999,0.060993856201171925,Downside
XLRE_2027-01-15,XLRE,2027-01-15,618,0.3151517053222656,0.2762726995849609,0.038879005737304684,Downside
XBI_2025-05-09,XBI,2025-05-09,2,0.49479671875,0.39453730468750003,0.10025941406249994,Downside
XBI_2025-05-16,XBI,2025-05-16,9,0.45654840332031243,0.32389999023437493,0.1326484130859375,Downside
XBI_2025-05-23,XBI,2025-05-23,16,0.42863527099609383,0.32634137207031244,0.10229389892578139,Downside
XBI_2025-05-30,XBI,2025-05-30,23,0.4344945874023438,0.31478549804687495,0.11970908935546887,Downside
XBI_2025-06-06,XBI,2025-06-06,30,0.35718416259765623,0.3132392895507812,0.043944873046875055,Downside
XBI_2025-06-13,XBI,2025-06-13,37,0.3792786682128906,0.3140937731933593,0.06518489501953129,Downside
XBI_2025-06-20,XBI,2025-06-20,44,0.34766277343749996,0.310228251953125,0.03743452148437498,Downside
XBI_2025-07-18,XBI,2025-07-18,72,0.3321599987792968,0.2949696154785156,0.03719038330078123,Downside
XBI_2025-08-15,XBI,2025-08-15,100,0.34318690673828117,0.32544619873046865,0.017740708007812522,Downside
XBI_2025-09-19,XBI,2025-09-19,135,0.31730825927734374,0.33181413635253904,-0.014505877075195295,Upside
XBI_2025-10-17,XBI,2025-10-17,163,0.12504943969726565,0.3363510375976562,-0.21130159790039058,Upside
XBI_2025-12-19,XBI,2025-12-19,226,0.21369194519042964,0.3522810540771484,-0.13858910888671874,Upside
XBI_2026-01-16,XBI,2026-01-16,254,0.3037789349365234,0.3524438128662109,-0.04866487792968749,Upside
XBI_2026-03-20,XBI,2026-03-20,317,0.25798268066406255,0.3541120904541016,-0.09612940979003903,Upside
XBI_2026-06-18,XBI,2026-06-18,407,0.30359583129882806,0.33960621337890623,-0.036010382080078174,Upside
XBI_2026-12-18,XBI,2026-12-18,590,0.2757640783691406,0.3699302102661132,-0.09416613189697265,Upside
XBI_2027-01-15,XBI,2027-01-15,618,0.2796499444580078,0.23777007354736326,0.04187987091064452,Downside
XBI_2027-12-17,XBI,2027-12-17,954,0.16704120727539062,0.33179379150390614,-0.16475258422851552,Upside
IBB_2025-05-16,IBB,2025-05-16,9,0.5349981396484375,0.29753306640624994,0.23746507324218752,Downside
IBB_2025-06-20,IBB,2025-06-20,44,0.34599449584960934,0.23421989746093744,0.1117745983886719,Downside
IBB_2025-07-18,IBB,2025-07-18,72,0.33903655761718743,0.24667094482421872,0.0923656127929687,Downside
IBB_2025-09-19,IBB,2025-09-19,135,0.2871775384521484,0.25607026489257817,0.031107273559570214,Downside
IBB_2025-10-17,IBB,2025-10-17,163,0.2907785766601563,0.2553988848876953,0.035379691772460975,Downside
IBB_2025-12-19,IBB,2025-12-19,226,0.28581443359375,0.2593152682495117,0.026499165344238296,Downside
IBB_2026-01-16,IBB,2026-01-16,254,0.2591423370361328,0.2729463168334961,-0.013803979797363308,Upside
IBB_2027-01-15,IBB,2027-01-15,618,0.22496299133300782,0.3466658758544921,-0.12170288452148428,Upside
AAPL_2025-05-09,AAPL,2025-05-09,2,0.482752568359375,0.4072324902343751,0.07552007812499995,Downside
AAPL_2025-05-16,AAPL,2025-05-16,9,0.4250545776367188,0.34139656005859376,0.08365801757812502,Downside
AAPL_2025-05-23,AAPL,2025-05-23,16,0.413091806640625,0.3212958496093749,0.0917959570312501,Downside
AAPL_2025-05-30,AAPL,2025-05-30,23,0.3873352282714843,0.3083565258789062,0.07897870239257809,Downside
AAPL_2025-06-06,AAPL,2025-06-06,30,0.37826142578125,0.3055489367675781,0.07271248901367189,Downside
AAPL_2025-06-13,AAPL,2025-06-13,37,0.37630832031249994,0.31875274353027344,0.0575555767822265,Downside
AAPL_2025-06-20,AAPL,2025-06-20,44,0.36554589538574217,0.30426721130371087,0.0612786840820313,Downside
AAPL_2025-07-18,AAPL,2025-07-18,72,0.34849691223144524,0.30914997497558594,0.039346937255859304,Downside
AAPL_2025-08-15,AAPL,2025-08-15,100,0.3472762213134766,0.32125515991210934,0.02602106140136723,Downside
AAPL_2025-09-19,AAPL,2025-09-19,135,0.3332789654541015,0.32128567718505857,0.011993288269042945,Downside
AAPL_2025-10-17,AAPL,2025-10-17,163,0.3248053359985351,0.3224148162841797,0.0023905197143554435,Downside
AAPL_2025-12-19,AAPL,2025-12-19,226,0.31224239196777337,0.3260768890380859,-0.013834497070312535,Upside
AAPL_2026-01-16,AAPL,2026-01-16,254,0.30534548828124997,0.32582257843017576,-0.02047709014892579,Upside
AAPL_2026-03-20,AAPL,2026-03-20,317,0.2971261694335937,0.32310145492553705,-0.025975285491943334,Upside
AAPL_2026-06-18,AAPL,2026-06-18,407,0.29044288665771484,0.33466750137329093,-0.044224614715576094,Upside
AAPL_2026-12-18,AAPL,2026-12-18,590,0.2775747698974609,0.3359797441101074,-0.05840497421264651,Upside
AAPL_2027-01-15,AAPL,2027-01-15,618,0.27519950881958005,0.3365595722961426,-0.06136006347656253,Upside
AAPL_2027-06-17,AAPL,2027-06-17,771,0.2657238955688476,0.34084216293334957,-0.07511826736450194,Upside
AAPL_2027-12-17,AAPL,2027-12-17,954,0.2555209539794922,0.3478509632873535,-0.09233000930786128,Upside
MSFT_2025-05-09,MSFT,2025-05-09,2,0.35466140136718743,0.28841857421875,0.06624282714843743,Downside
MSFT_2025-05-16,MSFT,2025-05-16,9,0.3112861840820312,0.2273840283203125,0.0839021557617187,Downside
MSFT_2025-05-23,MSFT,2025-05-23,16,0.3013578979492187,0.2171709143066406,0.0841869836425781,Downside
MSFT_2025-05-30,MSFT,2025-05-30,23,0.27753408020019527,0.21131159790039064,0.06622248229980462,Downside
MSFT_2025-06-06,MSFT,2025-06-06,30,0.26951820983886715,0.20714090393066406,0.06237730590820309,Downside
MSFT_2025-06-13,MSFT,2025-06-13,37,0.2689282092285156,0.22473919799804687,0.044189011230468755,Downside
MSFT_2025-06-20,MSFT,2025-06-20,44,0.26175665008544924,0.21716074188232418,0.04459590820312506,Downside
MSFT_2025-07-18,MSFT,2025-07-18,72,0.2586744055175781,0.23236851623535157,0.02630588928222652,Downside
MSFT_2025-08-15,MSFT,2025-08-15,100,0.26832803619384765,0.26633424102783204,0.0019937951660156106,Downside
MSFT_2025-09-19,MSFT,2025-09-19,135,0.2666190689086914,0.27172562591552735,-0.005106557006835932,Upside
MSFT_2025-10-17,MSFT,2025-10-17,163,0.2588880264282227,0.27455355987548824,-0.015665533447265567,Upside
MSFT_2025-12-19,MSFT,2025-12-19,226,0.25638561004638677,0.2867604690551757,-0.030374859008788946,Upside
MSFT_2026-01-16,MSFT,2026-01-16,254,0.24974810317993165,0.2877675390624999,-0.03801943588256826,Upside
MSFT_2026-03-20,MSFT,2026-03-20,317,0.2505212074279785,0.28810831527709957,-0.03758710784912106,Upside
MSFT_2026-06-18,MSFT,2026-06-18,407,0.24175257766723635,0.29957263748168944,-0.057820059814453095,Upside
MSFT_2026-12-18,MSFT,2026-12-18,590,0.23729959892272948,0.3095466995239257,-0.07224710060119624,Upside
MSFT_2027-01-15,MSFT,2027-01-15,618,0.2368316674041748,0.30794454269409177,-0.07111287528991697,Upside
MSFT_2027-06-17,MSFT,2027-06-17,771,0.23338830177307127,0.31520002433776845,-0.08181172256469718,Upside
MSFT_2027-12-17,MSFT,2027-12-17,954,0.22733825241088865,0.32104916831970204,-0.09371091590881339,Upside
AMZN_2025-05-09,AMZN,2025-05-09,2,0.465174619140625,0.39128212890625,0.073892490234375,Downside
AMZN_2025-05-16,AMZN,2025-05-16,9,0.400071103515625,0.33016620361328125,0.06990489990234378,Downside
AMZN_2025-05-23,AMZN,2025-05-23,16,0.39494420166015615,0.3215399877929687,0.07340421386718743,Downside
AMZN_2025-05-30,AMZN,2025-05-30,23,0.37110003906249994,0.30945514770507815,0.061644891357421794,Downside
AMZN_2025-06-06,AMZN,2025-06-06,30,0.36397934204101556,0.31039101074218745,0.05358833129882812,Downside
AMZN_2025-06-13,AMZN,2025-06-13,37,0.36015451049804686,0.31917998535156245,0.04097452514648442,Downside
AMZN_2025-06-20,AMZN,2025-06-20,44,0.3547427807617187,0.3087837677001953,0.045959013061523446,Downside
AMZN_2025-07-18,AMZN,2025-07-18,72,0.34229173339843744,0.31671825866699216,0.025573474731445278,Downside
AMZN_2025-08-15,AMZN,2025-08-15,100,0.35466140136718743,0.34951415466308594,0.0051472467041014935,Downside
AMZN_2025-09-19,AMZN,2025-09-19,135,0.3409082836914063,0.34900553344726565,-0.008097249755859348,Upside
AMZN_2025-10-17,AMZN,2025-10-17,163,0.3311427563476562,0.34861898132324215,-0.01747622497558593,Upside
AMZN_2025-11-21,AMZN,2025-11-21,198,0.334316552734375,0.3643455493164063,-0.030028996582031287,Upside
AMZN_2025-12-19,AMZN,2025-12-19,226,0.3272467178344726,0.3633079620361328,-0.03606124420166018,Upside
AMZN_2026-01-16,AMZN,2026-01-16,254,0.3196987789916992,0.36220934020996093,-0.042510561218261744,Upside
AMZN_2026-03-20,AMZN,2026-03-20,317,0.3142972216796875,0.37052529708862303,-0.05622807540893554,Upside
AMZN_2026-06-18,AMZN,2026-06-18,407,0.30722230056762695,0.3818522915649414,-0.07462999099731443,Upside
AMZN_2026-12-18,AMZN,2026-12-18,590,0.2961648753356933,0.3901936795043945,-0.09402880416870119,Upside
AMZN_2027-01-15,AMZN,2027-01-15,618,0.2937641831970214,0.38781841842651366,-0.09405423522949224,Upside
AMZN_2027-06-17,AMZN,2027-06-17,771,0.28970538589477535,0.3973245489501953,-0.10761916305541996,Upside
AMZN_2027-12-17,AMZN,2027-12-17,954,0.27751882156372065,0.40002532760620113,-0.12250650604248048,Upside
GOOGL_2025-05-09,GOOGL,2025-05-09,2,0.43425044921875,0.33887379882812496,0.09537665039062504,Downside
GOOGL_2025-05-16,GOOGL,2025-05-16,9,0.36019520019531254,0.2937896142578124,0.06640558593750012,Downside
GOOGL_2025-05-23,GOOGL,2025-05-23,16,0.35771312866210936,0.299486171875,0.058226956787109374,Downside
GOOGL_2025-05-30,GOOGL,2025-05-30,23,0.334316552734375,0.28158270507812494,0.052733847656250055,Downside
GOOGL_2025-06-06,GOOGL,2025-06-06,30,0.3259751647949219,0.2799144274902343,0.04606073730468757,Downside
GOOGL_2025-06-13,GOOGL,2025-06-13,37,0.33317724121093745,0.2955596160888671,0.03761762512207034,Downside
GOOGL_2025-06-20,GOOGL,2025-06-20,44,0.31740998352050775,0.27442131835937494,0.04298866516113281,Downside
GOOGL_2025-07-18,GOOGL,2025-07-18,72,0.3058947991943359,0.2809927044677734,0.024902094726562463,Downside
GOOGL_2025-08-15,GOOGL,2025-08-15,100,0.3235134381103515,0.31871205383300777,0.004801384277343723,Downside
GOOGL_2025-09-19,GOOGL,2025-09-19,135,0.31346308288574215,0.3161282580566406,-0.002665175170898426,Upside
GOOGL_2025-10-17,GOOGL,2025-10-17,163,0.3064644549560546,0.31880360565185545,-0.012339150695800827,Upside
GOOGL_2025-11-21,GOOGL,2025-11-21,198,0.3104622177124023,0.33557793334960934,-0.025115715637207048,Upside
GOOGL_2025-12-19,GOOGL,2025-12-19,226,0.3047351428222656,0.33354344848632805,-0.02880830566406245,Upside
GOOGL_2026-01-16,GOOGL,2026-01-16,254,0.2982756533813476,0.33344172424316404,-0.035166070861816445,Upside
GOOGL_2026-03-20,GOOGL,2026-03-20,317,0.2941456491088867,0.3415389739990234,-0.0473933248901367,Upside
GOOGL_2026-06-18,GOOGL,2026-06-18,407,0.2889780575561523,0.34857829162597653,-0.05960023406982423,Upside
GOOGL_2026-09-18,GOOGL,2026-09-18,499,0.2877065045166015,0.3608716664123535,-0.073165161895752,Upside
GOOGL_2026-12-18,GOOGL,2026-12-18,590,0.28039253143310544,0.35857269851684564,-0.0781801670837402,Upside
GOOGL_2027-01-15,GOOGL,2027-01-15,618,0.27958890991210933,0.3597679583740234,-0.0801790484619141,Upside
GOOGL_2027-06-17,GOOGL,2027-06-17,771,0.27884123672485345,0.3767660794067383,-0.09792484268188484,Upside
GOOGL_2027-12-17,GOOGL,2027-12-17,954,0.2735668347167968,0.38132332550048825,-0.10775649078369143,Upside
META_2025-05-09,META,2025-05-09,2,0.4551649536132813,0.40092558715820314,0.05423936645507815,Downside
META_2025-05-16,META,2025-05-16,9,0.39451695983886714,0.35628898925781244,0.038227970581054704,Downside
META_2025-05-23,META,2025-05-23,16,0.3796245306396484,0.34854777435302725,0.031076756286621154,Downside
META_2025-05-30,META,2025-05-30,23,0.36326727233886724,0.34135587036132814,0.021911401977539102,Downside
META_2025-06-06,META,2025-06-06,30,0.3664715859985351,0.3723919369506836,-0.005920350952148545,Upside
META_2025-06-13,META,2025-06-13,37,0.3595746823120118,0.3512383805847168,0.008336301727294992,Downside
META_2025-06-20,META,2025-06-20,44,0.355576919555664,0.3433038896179199,0.012273029937744095,Downside
META_2025-07-18,META,2025-07-18,72,0.3476831182861328,0.3506839834594726,-0.003000865173339806,Upside
META_2025-08-15,META,2025-08-15,100,0.3846242771911621,0.3957986853027344,-0.011174408111572276,Upside
META_2025-09-19,META,2025-09-19,135,0.36396408340454106,0.3910939390563965,-0.02712985565185544,Upside
META_2025-10-17,META,2025-10-17,163,0.3593712338256836,0.39660739303588866,-0.037236159210205066,Upside
META_2025-11-21,META,2025-11-21,198,0.3714662463378906,0.41104460624694816,-0.03957835990905756,Upside
META_2025-12-19,META,2025-12-19,226,0.35727825752258296,0.40185382087707516,-0.0445755633544922,Upside
META_2026-01-16,META,2026-01-16,254,0.3525760543823242,0.39932851654052737,-0.04675246215820317,Upside
META_2026-03-20,META,2026-03-20,317,0.3493717407226562,0.4069705503082275,-0.05759880958557129,Upside
META_2026-06-18,META,2026-06-18,407,0.34280035461425773,0.411965210647583,-0.06916485603332528,Upside
META_2026-12-18,META,2026-12-18,590,0.3320964211273193,0.4184501311492919,-0.08635371002197262,Upside
META_2027-01-15,META,2027-01-15,618,0.3283097361755371,0.4184119845581054,-0.0901022483825683,Upside
META_2027-12-17,META,2027-12-17,954,0.31602144760131834,0.4335065906906128,-0.11748514308929447,Upside
NVDA_2025-05-09,NVDA,2025-05-09,2,0.5485071191406251,0.47721876953125,0.07128834960937513,Downside
NVDA_2025-05-16,NVDA,2025-05-16,9,0.4916229223632813,0.4486546020507813,0.04296832031250003,Downside
NVDA_2025-05-23,NVDA,2025-05-23,16,0.47469600830078124,0.44515528808593746,0.029540720214843774,Downside
NVDA_2025-05-30,NVDA,2025-05-30,23,0.5605919592285157,0.5476119458007813,0.01298001342773436,Downside
NVDA_2025-06-06,NVDA,2025-06-06,30,0.5407760766601563,0.5406540075683595,0.00012206909179679482,Downside
NVDA_2025-06-13,NVDA,2025-06-13,37,0.5229539892578124,0.5110725976562501,0.011881391601562319,Downside
NVDA_2025-06-20,NVDA,2025-06-20,44,0.5025684509277345,0.5022429333496095,0.0003255175781250452,Downside
NVDA_2025-07-18,NVDA,2025-07-18,72,0.48975119628906255,0.47852083984375,0.011230356445312561,Downside
NVDA_2025-08-15,NVDA,2025-08-15,100,0.4758760095214844,0.47833773620605474,-0.0024617266845703423,Upside
NVDA_2025-09-19,NVDA,2025-09-19,135,0.4688570367431641,0.5041960388183594,-0.0353390020751953,Upside
NVDA_2025-10-17,NVDA,2025-10-17,163,0.4695284167480469,0.49723810058593765,-0.027709683837890742,Upside
NVDA_2025-11-21,NVDA,2025-11-21,198,0.4649101361083985,0.503382244873047,-0.03847210876464846,Upside
NVDA_2025-12-19,NVDA,2025-12-19,226,0.44737287658691405,0.5096077685546875,-0.06223489196777343,Upside
NVDA_2026-01-16,NVDA,2026-01-16,254,0.43945873046875006,0.5070341452026367,-0.06757541473388662,Upside
NVDA_2026-03-20,NVDA,2026-03-20,317,0.4444737356567383,0.5077258700561523,-0.06325213439941402,Upside
NVDA_2026-06-18,NVDA,2026-06-18,407,0.4249528533935547,0.5146126013183593,-0.08965974792480458,Upside
NVDA_2026-09-18,NVDA,2026-09-18,499,0.4268042346191407,0.5137886349487305,-0.08698440032958982,Upside
NVDA_2026-12-18,NVDA,2026-12-18,590,0.41225766784667967,0.5188850195312501,-0.10662735168457044,Upside
NVDA_2027-01-15,NVDA,2027-01-15,618,0.41712008666992184,0.5143684631347657,-0.09724837646484386,Upside
NVDA_2027-06-17,NVDA,2027-06-17,771,0.40618473052978515,0.5156603610229492,-0.10947563049316406,Upside
NVDA_2027-12-17,NVDA,2027-12-17,954,0.3910278182983398,0.5156196713256836,-0.12459185302734382,Upside
AMD_2025-05-09,AMD,2025-05-09,2,1.0683640332031252,1.0382535066731773,0.030110526529947945,Downside
AMD_2025-05-16,AMD,2025-05-16,9,0.7500024999999999,0.733401103515625,0.016601396484374864,Downside
AMD_2025-05-23,AMD,2025-05-23,16,0.6553582641601564,0.6411168701171875,0.014241394042968869,Downside
AMD_2025-05-30,AMD,2025-05-30,23,0.6063678686523438,0.6006713110351564,0.005696557617187459,Downside
AMD_2025-06-06,AMD,2025-06-06,30,0.5913126806640625,0.5734905932617188,0.0178220874023437,Downside
AMD_2025-06-13,AMD,2025-06-13,37,0.5538781591796875,0.5563602307128906,-0.002482071533203123,Upside
AMD_2025-06-20,AMD,2025-06-20,44,0.5479374633789064,0.5310512390136719,0.01688622436523446,Downside
AMD_2025-07-18,AMD,2025-07-18,72,0.5028532788085938,0.5035450036621094,-0.0006917248535156517,Upside
AMD_2025-08-15,AMD,2025-08-15,100,0.5106657006835937,0.5210008837890625,-0.01033518310546877,Upside
AMD_2025-09-19,AMD,2025-09-19,135,0.4865163653564453,0.5061084545898438,-0.019592089233398446,Upside
AMD_2025-10-17,AMD,2025-10-17,163,0.4724580749511719,0.5006153454589843,-0.028157270507812415,Upside
AMD_2025-11-21,AMD,2025-11-21,198,0.47272255798339846,0.5076139733886719,-0.03489141540527341,Upside
AMD_2025-12-19,AMD,2025-12-19,226,0.46185840881347656,0.5042367285156252,-0.042378319702148615,Upside
AMD_2026-01-16,AMD,2026-01-16,254,0.455185298461914,0.5024667266845704,-0.04728142822265635,Upside
AMD_2026-02-20,AMD,2026-02-20,289,0.4503839141845703,0.5043181079101563,-0.053934193725586,Upside
AMD_2026-03-20,AMD,2026-03-20,317,0.44466701171875006,0.5055591436767579,-0.060892131958007856,Upside
AMD_2026-06-18,AMD,2026-06-18,407,0.4359594165039063,0.5062610409545899,-0.07030162445068361,Upside
AMD_2026-12-18,AMD,2026-12-18,590,0.4209957803344726,0.5122220816040038,-0.09122630126953124,Upside
AMD_2027-01-15,AMD,2027-01-15,618,0.41925629577636725,0.5132291516113282,-0.09397285583496096,Upside
AMD_2027-06-17,AMD,2027-06-17,771,0.4108742181396485,0.5124560473632812,-0.10158182922363274,Upside
AMD_2027-12-17,AMD,2027-12-17,954,0.39641920318603513,0.5207160559082031,-0.124296852722168,Upside
TSM_2025-05-09,TSM,2025-05-09,2,0.5105843212890625,0.47754428710937497,0.03304003417968754,Downside
TSM_2025-05-16,TSM,2025-05-16,9,0.4410049389648438,0.40251248535156253,0.03849245361328124,Downside
TSM_2025-05-23,TSM,2025-05-23,16,0.4367732104492188,0.38607384765624997,0.05069936279296883,Downside
TSM_2025-05-30,TSM,2025-05-30,23,0.4363663134765625,0.3859110888671875,0.050455224609375016,Downside
TSM_2025-06-06,TSM,2025-06-06,30,0.42635664794921874,0.3848531567382813,0.04150349121093744,Downside
TSM_2025-06-13,TSM,2025-06-13,37,0.4246476806640625,0.38135384277343737,0.04329383789062513,Downside
TSM_2025-06-20,TSM,2025-06-20,44,0.4133359448242188,0.3761455615234375,0.03719038330078134,Downside
TSM_2025-07-18,TSM,2025-07-18,72,0.42019215881347655,0.40072213867187506,0.019470020141601485,Downside
TSM_2025-08-15,TSM,2025-08-15,100,0.40332627929687503,0.3977517907714844,0.0055744885253906085,Downside
TSM_2025-09-19,TSM,2025-09-19,135,0.3939473040771484,0.39801627380371096,-0.004068969726562566,Upside
TSM_2025-10-17,TSM,2025-10-17,163,0.39282833740234374,0.40152576019287106,-0.00869742279052732,Upside
TSM_2025-11-21,TSM,2025-11-21,198,0.38617557189941404,0.4043740390014648,-0.018198467102050753,Upside
TSM_2025-12-19,TSM,2025-12-19,226,0.3819234985351562,0.4034381759643555,-0.02151467742919927,Upside
TSM_2026-01-16,TSM,2026-01-16,254,0.3803772900390625,0.4061745581054687,-0.025797268066406198,Upside
TSM_2026-03-20,TSM,2026-03-20,317,0.373256593017578,0.40567610931396486,-0.03241951629638684,Upside
TSM_2026-06-18,TSM,2026-06-18,407,0.3693351234436035,0.41028930374145506,-0.04095418029785158,Upside
TSM_2026-12-18,TSM,2026-12-18,590,0.3629264961242676,0.42038034866333013,-0.057453852539062544,Upside
TSM_2027-01-15,TSM,2027-01-15,618,0.3626670993041992,0.42099578033447266,-0.058328681030273444,Upside
ADBE_2025-05-09,ADBE,2025-05-09,2,0.41040628662109374,0.3660545166015625,0.04435177001953122,Downside
ADBE_2025-05-16,ADBE,2025-05-16,9,0.34652346191406247,0.3038806591796875,0.042642802734374985,Downside
ADBE_2025-05-23,ADBE,2025-05-23,16,0.34772380798339836,0.2938099591064453,0.05391384887695305,Downside
ADBE_2025-05-30,ADBE,2025-05-30,23,0.3223334368896484,0.3226386096191406,-0.0003051727294922091,Upside
ADBE_2025-06-06,ADBE,2025-06-06,30,0.332841551208496,0.28461408752441403,0.048227463684081984,Downside
ADBE_2025-06-13,ADBE,2025-06-13,37,0.4412083874511719,0.42337612762451177,0.017832259826660146,Downside
ADBE_2025-06-20,ADBE,2025-06-20,44,0.41047749359130853,0.4105385281372071,-6.103454589856394e-05,Upside
ADBE_2025-07-18,ADBE,2025-07-18,72,0.37005227935791013,0.369625037536621,0.0004272418212891149,Downside
ADBE_2025-08-15,ADBE,2025-08-15,100,0.34941751663208004,0.36395899719238284,-0.0145414805603028,Upside
ADBE_2025-09-19,ADBE,2025-09-19,135,0.36880615737915035,0.3830170341491699,-0.014210876770019532,Upside
ADBE_2025-10-17,ADBE,2025-10-17,163,0.3498498446655273,0.380641773071289,-0.03079192840576167,Upside
ADBE_2026-01-16,ADBE,2026-01-16,254,0.3328924133300781,0.3761709925842285,-0.04327857925415041,Upside
ADBE_2026-03-20,ADBE,2026-03-20,317,0.32910827148437494,0.3908192835998534,-0.06171101211547847,Upside
ADBE_2026-06-18,ADBE,2026-06-18,407,0.32127041854858396,0.3907251886749268,-0.06945477012634282,Upside
ADBE_2026-12-18,ADBE,2026-12-18,590,0.31900959724426264,0.4064899032592773,-0.08748030601501466,Upside
ADBE_2027-01-15,ADBE,2027-01-15,618,0.31487959297180174,0.40327033096313475,-0.08839073799133301,Upside
ADBE_2027-12-17,ADBE,2027-12-17,954,0.3008874233245849,0.41485672225952147,-0.11396929893493657,Upside
NOW_2025-05-09,NOW,2025-05-09,2,0.5406540075683594,0.48590601989746096,0.05474798767089839,Downside
NOW_2025-05-16,NOW,2025-05-16,9,0.4385432122802735,0.37685763122558597,0.06168558105468752,Downside
NOW_2025-05-23,NOW,2025-05-23,16,0.395890237121582,0.3530694169616699,0.04282082015991212,Downside
NOW_2025-05-30,NOW,2025-05-30,23,0.37999582412719723,0.3622703747558593,0.01772544937133791,Downside
NOW_2025-06-06,NOW,2025-06-06,30,0.38713686599731445,0.3597221824645996,0.027414683532714867,Downside
NOW_2025-06-13,NOW,2025-06-13,37,0.3850057431030273,0.34471785659790033,0.04028788650512699,Downside
NOW_2025-06-20,NOW,2025-06-20,44,0.3541731249999999,0.3360560372924804,0.01811708770751952,Downside
NOW_2025-07-18,NOW,2025-07-18,72,0.34954212882995606,0.340277593383789,0.009264535446167066,Downside
NOW_2025-08-15,NOW,2025-08-15,100,0.3943745458984375,0.4034585208129882,-0.009083974914550708,Upside
NOW_2025-09-19,NOW,2025-09-19,135,0.37586836296081544,0.39188738815307617,-0.016019025192260727,Upside
NOW_2025-10-17,NOW,2025-10-17,163,0.3653526193237305,0.40270321830749517,-0.03735059898376469,Upside
NOW_2025-11-21,NOW,2025-11-21,198,0.37057107299804687,0.4156832317352294,-0.04511215873718255,Upside
NOW_2026-01-16,NOW,2026-01-16,254,0.3570392055511474,0.4013426565551758,-0.04430345100402844,Upside
NOW_2026-03-20,NOW,2026-03-20,317,0.3548305179214477,0.4248562153625488,-0.0700256974411011,Upside
NOW_2026-06-18,NOW,2026-06-18,407,0.12780108047485353,0.43085285949707036,-0.3030517790222168,Upside
NOW_2026-12-18,NOW,2026-12-18,590,0.34527098217010493,0.29433383895874027,0.050937143211364666,Downside
NOW_2027-01-15,NOW,2027-01-15,618,0.3346853031158447,0.44040603748321533,-0.10572073436737062,Upside
NOW_2027-06-17,NOW,2027-06-17,771,0.35111376838684083,0.435640256690979,-0.08452648830413817,Upside
PLTR_2025-05-09,PLTR,2025-05-09,2,1.7065444360351563,1.7244479923502603,-0.017903556315103986,Upside
PLTR_2025-05-16,PLTR,2025-05-16,9,1.1521852286783856,1.171879140625,-0.019693911946614406,Upside
PLTR_2025-05-23,PLTR,2025-05-23,16,0.9705830301920573,0.9892986096191407,-0.018715579427083462,Upside
PLTR_2025-05-30,PLTR,2025-05-30,23,0.8883881604003907,0.869996417236328,0.01839174316406267,Downside
PLTR_2025-06-06,PLTR,2025-06-06,30,0.8487563952636719,0.826499130859375,0.022257264404296873,Downside
PLTR_2025-06-13,PLTR,2025-06-13,37,0.7900411621093749,0.8407405249023436,-0.050699362792968716,Upside
PLTR_2025-06-20,PLTR,2025-06-20,44,0.7812928771972656,0.7801942553710939,0.0010986218261717084,Downside
PLTR_2025-07-18,PLTR,2025-07-18,72,0.7225776440429686,0.7307359283447266,-0.008158284301757912,Upside
PLTR_2025-08-15,PLTR,2025-08-15,100,0.7684349328613281,0.7924215093994141,-0.023986576538086002,Upside
PLTR_2025-09-19,PLTR,2025-09-19,135,0.7122221160888672,0.7547225048828126,-0.042500388793945354,Upside
PLTR_2025-10-17,PLTR,2025-10-17,163,0.6895986444091798,0.7355983471679687,-0.04599970275878884,Upside
PLTR_2025-11-21,PLTR,2025-11-21,198,0.6958241680908204,0.7569807830810547,-0.06115661499023428,Upside
PLTR_2026-01-16,PLTR,2026-01-16,254,0.668419656982422,0.7277960977172852,-0.059376440734863145,Upside
